49,H9
14,H3
31,HQ
44,C7
18,HK
8,S9
13,SJ
45,CK
3,DQ
5,S8
43,DK
42,H10
8,S9
13,SJ
20,C6
21,C8
3,DQ
20,C6
40,C10
1,S7
13,SJ
22,SQ
3,DQ
4,SA
13,SJ
33,H8
43,DK
18,HK
50,HJ
13,SJ
44,C7
50,HJ
3,DQ
26,S3
24,S5
4,SA
39,D5
33,H8
39,D5
27,H7
48,H2
14,H3
13,SJ
34,C4
13,SJ
25,CQ
33,H8
7,DJ
18,HK
26,S3
21,C8
1,S7
15,H4
38,CJ
27,H7
43,DK
47,D8
32,H6
39,D5
27,H7
2,DA
48,H2
36,S2
7,DJ
33,H8
32,H6
49,H9
2,DA
9,C2
14,H3
41,S10
2,DA
26,S3
32,H6
24,S5
41,S10
10,D2
21,C8
22,SQ
23,D3
18,HK
24,S5
28,D4
9,C2
45,CK
25,CQ
32,H6
52,D7
40,C10
16,C3
35,S4
43,DK
34,C4
52,D7
12,CA
44,C7
49,H9
45,CK
40,C10
41,S10
52,D7
28,D4
16,C3
31,HQ
1,S7
43,DK
1,S7
13,SJ
37,HA
40,C10
43,DK
20,C6
33,H8
23,D3
1,S7
7,DJ
9,C2
2,DA
14,H3
30,D6
40,C10
46,H5
34,C4
2,DA
37,HA
6,C9
16,C3
39,D5
19,S6
31,HQ
8,S9
26,S3
51,D10
6,C9
16,C3
20,C6
4,SA
4,SA
47,D8
6,C9
33,H8
13,SJ
17,D9
35,S4
52,D7
11,SK
28,D4
44,C7
33,H8
36,S2
27,H7
38,CJ
1,S7
12,CA
24,S5
45,CK
47,D8
29,C5
16,C3
36,S2
50,HJ
21,C8
30,D6
43,DJ
5,HA
5,HA
21,S2
26,HJ
28,C8
42,H3
11,C3
24,H6
20,S5
19,S9
8,SA
33,H4
16,C6
36,S8
36,S8
25,H10
51,CK
31,D2
15,H8
39,S10
32,DK
43,DJ
44,SK
51,CK
51,CK
5,HA
24,H6
23,D4
29,C10
1,CJ
24,H6
43,DJ
49,CA
8,SA
34,S3
37,S7
30,D7
44,SK
48,C9
51,CK
30,D7
38,C2
25,H10
43,DJ
50,HK
28,C8
8,SA
12,D10
15,H8
49,CA
8,SA
40,DQ
12,D10
36,S8
50,HK
23,D4
11,C3
26,HJ
39,S10
50,HK
14,D6
22,SJ
25,H10
10,D9
45,H5
16,C6
12,D10
3,S4
38,C2
4,D8
32,DK
20,S5
45,H5
4,D8
5,HA
29,C10
46,C5
12,D10
24,H6
31,D2
39,S10
31,D2
51,CK
17,HQ
35,SQ
7,H2
51,CK
32,DK
45,H5
40,DQ
10,D9
44,SK
30,D7
18,DA
21,S2
5,HA
18,DA
39,S10
16,C6
17,HQ
28,C8
41,C4
8,SA
25,H10
10,D9
36,S8
16,C6
22,SJ
42,H3
6,D5
29,C10
16,C6
21,S2
20,S5
4,D8
12,D10
19,S9
26,HJ
8,SA
38,C2
11,C3
34,S3
12,D10
4,D8
28,C8
38,C2
43,DJ
45,H5
46,C5
47,CQ
7,H2
32,DK
18,DA
33,H4
41,C4
36,S8
41,C4
10,D9
8,SA
31,D2
15,H8
30,D7
43,DJ
32,DK
38,C2
12,D10
42,H3
45,H5
7,H2
41,C4
19,S9
35,SQ
44,SK
40,DQ
50,HK
7,H2
15,H8
12,D10
19,S9
25,H10
45,H5
9,H9
14,D6
10,D9
22,SJ
15,H8
20,S5
18,DA
16,C6
48,C9
27,S6
26,HJ
40,DQ
44,SK
6,D5
12,D10
13,D3
46,C5
13,D3
50,HK
33,H4
7,H2
24,H6
45,H5
39,S10
46,C5
9,H9
29,C10
23,D4
39,S10
10,D9
31,D2
43,DJ
2,H7
24,H6
48,C9
10,D9
32,DK
39,S10
32,DK
42,H3
1,CJ
40,DQ
3,S4
5,HA
7,H2
19,S9
14,D6
28,C8
51,CK
52,C7
32,DK
39,S10
45,H5
2,H7
27,S6
13,D3
28,C8
43,DJ
22,SJ
51,CK
8,SA
11,C3
32,DK
51,CK
52,C7
26,HJ
11,C3
23,D4
24,H6
47,CQ
36,S8
51,CK
25,H10
25,H10
9,H9
1,CJ
41,C4
18,DA
43,DJ
47,CQ
48,C9
3,S4
4,D8
30,D7
31,D2
14,D6
21,S2
45,H5
10,D9
41,C4
18,DA
33,H4
49,CA
16,C6
21,S2
39,S10
37,S7
32,DK
22,SJ
30,D7
32,DK
38,C2
21,S2
20,S5
46,C5
18,DA
3,S4
48,C9
39,S10
14,D6
16,C6
36,S8
51,CK
52,C7
39,S10
26,HJ
42,H3
12,D10
30,D7
5,HA
45,H5
6,D5
30,D7
50,HK
17,HQ
26,HJ
28,C8
47,CQ
1,CJ
6,D5
17,HQ
29,C10
46,C5
7,H2
50,HK
50,HK
3,S4
38,C2
45,H5
11,C3
40,DQ
10,D9
1,CJ
3,S4
41,C4
51,CK
4,D8
8,SA
44,SK
13,D3
34,S3
40,DQ
48,C9
11,C3
12,D10
24,H6
25,H10
12,D10
2,H7
25,H10
21,S2
31,D2
34,S3
37,S7
4,D8
26,HJ
14,D6
44,SK
19,S9
34,S3
23,D4
31,D2
22,SJ
42,H3
29,C10
13,D3
31,D2
52,C7
11,C3
21,S2
4,D8
28,C8
22,SJ
32,DK
29,C10
41,C4
12,D10
43,DJ
29,C10
44,D9
7,C7
39,D5
14,DK
15,H6
34,D2
47,H3
19,HK
24,C8
23,D6
18,HA
20,H4
52,DJ
51,CQ
32,SA
23,D6
25,HJ
36,S8
50,C3
36,S8
28,D8
31,C10
32,SA
47,H3
27,D4
32,SA
52,DJ
11,S9
23,D6
37,HQ
27,D4
20,H4
26,C5
18,HA
48,D10
50,C3
27,D4
42,DQ
20,H4
50,C3
13,S7
19,HK
37,HQ
45,H9
21,S3
35,S5
2,S6
18,HA
3,D3
9,SQ
11,S9
18,HA
30,H5
16,H2
3,D3
22,S4
20,H4
36,S8
22,S4
14,DK
29,D7
10,H8
30,H5
49,DA
41,CJ
31,C10
47,H3
29,D7
17,SK
49,DA
17,SK
39,D5
27,D4
4,C6
11,S9
33,CA
38,C9
11,S9
14,DK
48,D10
32,SA
47,H3
51,CQ
8,S2
3,D3
52,DJ
14,DK
26,C5
35,S5
5,S10
31,C10
12,CK
18,HA
32,SA
22,S4
4,C6
47,H3
49,DA
19,HK
26,C5
44,D9
9,SQ
13,S7
38,C9
47,H3
2,S6
23,D6
43,H7
19,HK
23,D6
26,C5
23,D6
24,C8
33,CA
36,S8
28,D8
20,H4
46,SJ
23,D6
31,C10
46,SJ
25,HJ
50,C3
14,DK
31,C10
19,HK
41,CJ
43,H7
4,C6
47,H3
39,D5
40,C2
11,S9
51,CQ
45,H9
9,SQ
9,SQ
34,D2
36,S8
18,HA
52,DJ
40,C2
28,D8
33,CA
37,HQ
39,D5
20,H4
2,S6
10,H8
43,H7
52,DJ
4,C6
15,H6
3,D3
13,S7
47,H3
49,DA
31,C10
42,DQ
25,HJ
26,C5
33,CA
8,S2
23,D6
49,DA
9,SQ
23,D6
42,DQ
24,C8
35,S5
43,H7
11,S9
11,S9
34,D2
44,D9
16,H2
49,DA
50,C3
52,DJ
18,HA
49,DA
1,C4
11,S9
29,D7
49,DA
8,S2
9,SQ
46,SJ
38,C9
27,D4
3,D3
12,CK
46,SJ
49,DA
40,C2
33,CA
38,C9
4,C6
27,D4
24,C8
28,D8
14,DK
26,C5
8,S2
23,D6
50,C3
34,D2
9,SQ
34,D2
21,S3
24,C8
30,H5
31,C10
41,CJ
33,CA
31,C10
33,CA
38,C9
39,D5
21,S3
38,C9
44,D9
11,S9
29,D7
35,S5
39,D5
36,S8
10,H8
13,S7
47,H3
49,DA
9,SQ
25,HJ
46,SJ
52,DJ
24,C8
34,D2
47,H3
4,C6
5,S10
25,HJ
27,D4
1,C4
28,D8
4,C6
17,SK
39,D5
40,C2
52,DJ
32,SA
1,C4
12,CK
6,H10
8,S2
1,C4
34,D2
41,CJ
30,H5
45,H9
51,CQ
29,D7
32,SA
43,H7
30,H5
50,C3
11,S9
13,S7
35,S5
36,S8
6,H10
14,DK
11,S9
51,CQ
46,SJ
52,DJ
41,CJ
49,DA
18,HA
51,CQ
51,CQ
4,C6
28,D8
4,C6
5,S10
12,CK
23,D6
20,H4
38,C9
44,D9
24,C8
9,SQ
26,C5
11,S9
14,DK
52,DJ
45,H9
10,H8
4,C6
49,DA
11,S9
35,S5
39,D5
22,S4
47,H3
21,S3
17,SK
6,H10
11,S9
29,D7
14,DK
16,H2
48,D10
15,H6
20,H4
2,S6
14,DK
1,C4
18,HA
25,HJ
48,D10
30,H5
49,DA
2,S6
11,S9
8,S2
42,DQ
28,D8
27,D4
27,D4
38,C9
52,DJ
33,CA
20,H4
18,HA
39,D5
36,S8
15,D4
14,DA
25,H9
45,S10
30,S9
18,HJ
6,CQ
28,C6
24,S4
30,S9
16,HQ
39,S7
32,C9
1,H3
29,H6
29,H6
33,D2
33,D2
18,HJ
16,HQ
22,C2
16,HQ
34,H10
8,H4
6,CQ
37,CA
46,HA
4,SQ
6,CQ
45,S10
11,C4
28,C6
38,CJ
18,HJ
39,S7
23,S2
7,SJ
29,H6
43,C10
41,S3
24,S4
25,H9
37,CA
46,HA
42,D8
45,S10
22,C2
40,H5
18,HJ
38,CJ
45,S10
17,D7
43,C10
47,S6
7,SJ
15,D4
1,H3
34,H10
21,HK
44,D6
12,D9
36,D3
47,S6
6,CQ
21,HK
28,C6
47,S6
5,C8
40,H5
30,S9
4,SQ
25,H9
22,C2
14,DA
37,CA
24,S4
34,H10
11,C4
18,HJ
28,C6
6,CQ
41,S3
10,DQ
51,DJ
43,C10
31,CK
40,H5
41,S3
51,DJ
10,DQ
37,CA
49,H2
14,DA
47,S6
42,D8
25,H9
41,S3
47,S6
30,S9
14,DA
41,S3
4,SQ
27,S5
31,CK
50,H8
32,C9
3,D10
15,D4
20,C3
38,CJ
6,CQ
8,H4
27,S5
39,S7
37,CA
41,S3
11,C4
48,C5
5,C8
23,S2
33,D2
37,CA
32,C9
15,D4
7,SJ
49,H2
27,S5
32,C9
34,H10
7,SJ
33,D2
52,D5
3,D10
21,HK
27,S5
13,SK
45,S10
27,S5
31,CK
40,H5
44,D6
37,CA
22,C2
29,H6
32,C9
15,D4
36,D3
42,D8
4,SQ
47,S6
7,SJ
32,C9
48,C5
35,S8
7,SJ
23,S2
36,D3
22,C2
15,D4
31,CK
52,D5
47,S6
20,C3
42,D8
49,H2
47,S6
44,D6
24,S4
46,HA
1,H3
26,C7
12,D9
2,H7
20,C3
22,C2
19,SA
42,D8
4,SQ
17,D7
29,H6
32,C9
44,D6
20,C3
29,H6
36,D3
31,CK
42,D8
17,D7
2,H7
51,DJ
42,D8
28,C6
46,HA
9,DK
52,D5
6,CQ
28,C6
24,S4
19,SA
19,SA
23,S2
17,D7
36,D3
13,SK
36,D3
46,HA
6,CQ
42,D8
18,HJ
48,C5
21,HK
42,D8
3,D10
46,HA
35,S8
34,H10
27,S5
34,H10
27,S5
41,S3
28,C6
36,D3
38,CJ
44,D6
49,H2
44,D6
5,C8
22,C2
51,DJ
29,H6
3,D10
20,C3
11,C4
41,S3
13,SK
14,DA
43,C10
49,H2
7,SJ
28,C6
50,H8
13,SK
29,H6
49,H2
11,C4
52,D5
24,S4
36,D3
43,C10
37,CA
28,C6
39,S7
11,C4
14,DA
9,DK
51,DJ
33,D2
34,H10
43,C10
32,C9
25,H9
18,HJ
30,S9
46,HA
13,SK
1,H3
7,SJ
52,D5
48,C5
27,S5
6,CQ
5,C8
45,S10
11,C4
11,C4
45,S10
46,HA
6,CQ
20,C3
19,SA
5,C8
4,SQ
8,H4
37,CA
42,D8
37,CA
11,C4
26,C7
19,SA
24,S4
43,C10
48,C5
52,D5
7,SJ
12,D9
26,C7
39,S7
48,C5
46,HA
39,S7
50,H8
2,H7
9,DK
15,D4
42,D8
37,CA
12,D9
42,D8
47,S6
4,SQ
34,H10
45,S10
37,CA
45,S10
1,H3
8,H4
37,CA
47,S6
49,H2
6,CQ
9,DK
5,C8
12,D9
17,D7
35,S8
37,CA
50,H8
37,CA
15,D4
38,CJ
32,C9
7,SJ
47,S6
48,C5
13,SK
17,D7
20,C3
25,H9
30,S9
17,D7
13,SK
30,S9
38,CJ
2,H7
8,CK
9,H6
7,C7
24,S5
37,HJ
30,S4
51,D10
10,D5
20,C10
46,HK
6,D6
52,C9
9,H6
12,H9
44,H5
8,CK
22,SA
36,D4
42,HA
32,D7
8,CK
48,CJ
5,C2
50,C6
16,H10
48,CJ
15,H2
38,CA
43,S8
10,D5
29,D2
40,C8
6,D6
12,H9
18,D3
19,D8
13,S7
39,C3
48,CJ
23,C4
45,H4
5,C2
26,S9
12,H9
19,D8
45,H4
18,D3
33,D9
14,DQ
14,DQ
23,C4
32,D7
3,S2
12,H9
43,S8
16,H10
8,CK
38,CA
24,S5
8,CK
37,HJ
19,D8
48,CJ
28,DK
12,H9
49,SJ
46,HK
17,DA
17,DA
28,DK
10,D5
19,D8
24,S5
35,SQ
50,C6
34,SK
45,H4
28,DK
32,D7
24,S5
6,D6
17,DA
49,SJ
33,D9
9,H6
5,C2
13,S7
9,H6
25,S3
38,CA
37,HJ
43,S8
1,CQ
29,D2
21,H3
48,CJ
5,C2
38,CA
33,D9
16,H10
42,HA
11,S10
20,C10
29,D2
21,H3
26,S9
31,H8
23,C4
31,H8
21,H3
43,S8
9,H6
16,H10
15,H2
14,DQ
25,S3
1,CQ
26,S9
52,C9
16,H10
19,D8
50,C6
35,SQ
43,S8
37,HJ
46,HK
17,DA
8,CK
13,S7
40,C8
15,H2
28,DK
49,SJ
51,D10
20,C10
34,SK
39,C3
44,H5
19,D8
15,H2
27,S6
41,HQ
42,HA
6,D6
42,HA
25,S3
36,D4
21,H3
46,HK
25,S3
30,S4
19,D8
36,D4
29,D2
36,D4
38,CA
5,C2
23,C4
18,D3
19,D8
21,H3
52,C9
50,C6
34,SK
27,S6
14,DQ
42,HA
52,C9
26,S9
24,S5
34,SK
48,CJ
23,C4
26,S9
50,C6
44,H5
4,H7
40,C8
13,S7
34,SK
47,DJ
29,D2
48,CJ
16,H10
44,H5
34,SK
48,CJ
45,H4
3,S2
25,S3
11,S10
52,C9
21,H3
42,HA
16,H10
18,D3
40,C8
12,H9
29,D2
44,H5
3,S2
16,H10
18,D3
16,H10
25,S3
33,D9
1,CQ
4,H7
14,DQ
26,S9
52,C9
40,C8
32,D7
1,CQ
3,S2
9,H6
10,D5
39,C3
4,H7
22,SA
28,DK
24,S5
38,CA
37,HJ
13,S7
29,D2
45,H4
14,DQ
20,C10
23,C4
24,S5
17,DA
19,D8
19,D8
43,S8
14,DQ
34,SK
45,H4
2,C5
19,D8
3,S2
38,CA
52,C9
22,SA
25,S3
9,H6
26,S9
52,C9
1,CQ
5,C2
10,D5
2,C5
15,H2
25,S3
45,H4
25,S3
34,SK
10,D5
39,C3
20,C10
52,C9
39,C3
29,D2
50,C6
18,D3
29,D2
38,CA
43,S8
15,H2
28,DK
3,S2
20,C10
30,S4
6,D6
28,DK
45,H4
43,S8
48,CJ
43,S8
4,H7
22,SA
48,CJ
51,D10
20,C10
37,HJ
10,D5
1,CQ
44,H5
12,H9
18,D3
23,C4
14,DQ
21,H3
25,S3
50,C6
38,CA
33,D9
47,DJ
12,H9
40,C8
49,SJ
21,H3
17,DA
36,D4
24,S5
16,H10
50,C6
37,HJ
44,H5
33,D9
52,C9
15,H2
24,S5
51,D10
27,S6
35,SQ
7,C7
13,S7
22,H9
26,CQ
29,S2
7,D8
25,C3
41,S6
9,CJ
51,H10
29,S2
35,HA
44,HK
2,DJ
17,C5
8,DK
15,S3
30,S8
32,D2
1,DA
13,C8
37,S5
43,CA
11,SA
15,S3
18,DQ
19,C10
23,H5
19,C10
33,H8
26,CQ
2,DJ
28,D9
29,S2
1,DA
14,D7
40,H3
13,C8
38,C2
9,CJ
11,SA
15,S3
24,H4
3,HJ
15,S3
44,HK
33,H8
37,S5
28,D9
31,H7
45,S4
13,C8
47,D5
17,C5
41,S6
30,S8
28,D9
29,S2
35,HA
45,S4
21,D3
38,C2
23,H5
16,H6
51,H10
19,C10
43,CA
30,S8
35,HA
35,HA
41,S6
9,CJ
36,C9
42,D10
6,S7
4,CK
18,DQ
12,SQ
34,SK
13,C8
43,CA
17,C5
21,D3
49,C7
23,H5
13,C8
20,SJ
28,D9
46,C6
16,H6
20,SJ
12,SQ
51,H10
31,H7
10,S10
40,H3
14,D7
22,H9
4,CK
7,D8
7,D8
19,C10
36,C9
24,H4
9,CJ
38,C2
31,H7
45,S4
24,H4
31,H7
44,HK
18,DQ
38,C2
4,CK
19,C10
10,S10
24,H4
36,C9
8,DK
42,D10
38,C2
9,CJ
49,C7
50,HQ
52,H2
25,C3
16,H6
24,H4
5,D4
48,S9
37,S5
52,H2
25,C3
31,H7
6,S7
22,H9
17,C5
34,SK
25,C3
44,HK
40,H3
7,D8
33,H8
44,HK
11,SA
19,C10
48,S9
42,D10
19,C10
36,C9
52,H2
41,S6
40,H3
50,HQ
1,DA
16,H6
19,C10
23,H5
51,H10
9,CJ
37,S5
22,H9
28,D9
47,D5
16,H6
17,C5
41,S6
41,S6
23,H5
34,SK
33,H8
45,S4
31,H7
39,D6
34,SK
30,S8
33,H8
42,D10
39,D6
7,D8
42,D10
26,CQ
5,D4
15,S3
41,S6
45,S4
34,SK
13,C8
24,H4
30,S8
47,D5
4,CK
28,D9
33,H8
24,H4
34,SK
45,S4
29,S2
29,S2
37,S5
46,C6
41,S6
25,C3
16,H6
47,D5
48,S9
52,H2
1,DA
39,D6
49,C7
45,S4
43,CA
4,CK
17,C5
20,SJ
38,C2
32,D2
43,CA
44,HK
13,C8
33,H8
25,C3
51,H10
51,H10
50,HQ
18,DQ
47,D5
35,HA
20,SJ
23,H5
23,H5
42,D10
5,D4
2,DJ
23,H5
40,H3
7,D8
28,D9
44,HK
29,S2
50,HQ
32,D2
18,DQ
3,HJ
35,HA
30,S8
10,S10
14,D7
41,S6
2,DJ
19,C10
19,C10
34,SK
49,C7
47,D5
2,DJ
15,S3
52,H2
21,D3
4,CK
50,HQ
52,H2
2,DJ
47,D5
20,SJ
42,D10
23,H5
14,D7
1,DA
37,S5
38,C2
51,H10
16,H6
34,SK
9,CJ
15,S3
15,S3
33,H8
2,DJ
19,C10
45,S4
17,C5
23,H5
16,H6
24,H4
27,C4
13,C8
32,D2
48,S9
32,D2
49,C7
17,C5
10,S10
8,DK
29,S2
35,HA
10,S10
21,D3
43,CA
40,H3
30,S8
45,S4
52,H2
40,H3
28,D9
47,D5
29,S2
33,H8
35,HA
51,H10
51,H10
51,H10
3,HJ
11,SA
33,H8
31,H7
9,CJ
9,CJ
47,D5
16,H6
7,D8
47,D5
33,H8
38,C2
34,SK
36,HA
30,H8
35,C3
36,HA
36,HA
52,D4
33,H9
8,D6
17,S3
45,D9
26,D7
29,H3
41,SK
17,S3
32,DJ
32,DJ
10,S4
15,CJ
26,D7
37,H5
43,HQ
43,HQ
29,H3
6,SQ
9,C7
1,SA
35,C3
12,S10
8,D6
3,D2
45,D9
28,CA
49,S5
3,D2
3,D2
5,DK
45,D9
21,D5
35,C3
34,H6
5,DK
8,D6
29,H3
48,C6
27,DQ
24,S8
31,C2
35,C3
18,CK
28,CA
18,CK
6,SQ
9,C7
24,S8
47,H10
49,S5
37,H5
28,CA
8,D6
42,D8
46,C4
50,C10
10,S4
22,H2
19,DA
43,HQ
2,S9
17,S3
7,C5
32,DJ
10,S4
23,H4
50,C10
12,S10
15,CJ
28,CA
6,SQ
7,C5
29,H3
32,DJ
51,S6
7,C5
25,H7
19,DA
43,HQ
51,S6
23,H4
50,C10
20,SJ
14,D10
20,SJ
22,H2
2,S9
5,DK
42,D8
43,HQ
13,HK
13,HK
38,C8
22,H2
26,D7
38,C8
28,CA
40,S7
2,S9
52,D4
2,S9
10,S4
12,S10
29,H3
39,D3
27,DQ
25,H7
40,S7
16,C9
38,C8
38,C8
9,C7
1,SA
8,D6
17,S3
30,H8
8,D6
5,DK
49,S5
18,CK
1,SA
35,C3
17,S3
28,CA
5,DK
12,S10
30,H8
23,H4
42,D8
37,H5
25,H7
48,C6
5,DK
29,H3
51,S6
1,SA
5,DK
52,D4
22,H2
24,S8
32,DJ
28,CA
44,CQ
10,S4
45,D9
23,H4
9,C7
48,C6
13,HK
14,D10
10,S4
42,D8
5,DK
24,S8
10,S4
16,C9
50,C10
37,H5
23,H4
25,H7
1,SA
15,CJ
8,D6
15,CJ
21,D5
41,SK
32,DJ
37,H5
51,S6
14,D10
29,H3
4,S2
7,C5
43,HQ
18,CK
28,CA
46,C4
6,SQ
16,C9
47,H10
26,D7
30,H8
36,HA
50,C10
42,D8
19,DA
6,SQ
32,DJ
1,SA
42,D8
43,HQ
11,HJ
1,SA
42,D8
13,HK
16,C9
19,DA
45,D9
2,S9
37,H5
3,D2
38,C8
11,HJ
5,DK
17,S3
33,H9
42,D8
29,H3
22,H2
35,C3
42,D8
41,SK
8,D6
18,CK
9,C7
17,S3
48,C6
1,SA
29,H3
22,H2
29,H3
49,S5
25,H7
3,D2
13,HK
35,C3
7,C5
41,SK
44,CQ
20,SJ
41,SK
31,C2
50,C10
12,S10
26,D7
5,DK
17,S3
27,DQ
11,HJ
41,SK
20,SJ
8,D6
15,CJ
26,D7
16,C9
8,D6
21,D5
29,H3
28,CA
17,S3
47,H10
32,DJ
36,HA
40,S7
11,HJ
47,H10
19,DA
25,H7
26,D7
28,CA
28,CA
25,H7
20,SJ
22,H2
2,S9
3,D2
12,S10
35,C3
50,C10
42,D8
30,H8
46,C4
46,C4
45,D9
16,C9
34,H6
48,C6
5,DK
18,CK
27,DQ
45,D9
32,DJ
16,C9
43,HQ
44,CQ
3,D2
42,D8
15,CJ
18,CK
11,HJ
2,S9
33,H9
42,D8
12,S10
7,C5
10,S4
19,DA
7,C5
13,HK
30,H8
34,H6
46,C4
26,D7
27,DQ
16,C9
41,SK
26,D7
9,C7
30,H8
49,S5
40,S7
21,D5
44,CQ
16,C9
1,SA
14,D10
46,C4
51,S6
30,H8
5,DK
40,S7
41,SK
39,D3
26,D7
18,CK
19,DA
27,DQ
14,D10
38,C8
52,D4
9,C7
48,C6
42,D8
20,SJ
9,H6
23,CQ
37,D2
28,D3
51,H5
27,D7
32,CJ
41,S6
26,HJ
45,HQ
14,D5
44,C9
49,S7
17,C2
22,S10
37,D2
1,C10
49,S7
22,S10
20,HA
9,H6
13,DJ
28,D3
1,C10
28,D3
28,D3
36,D4
20,HA
10,H4
15,D10
19,C3
11,S5
44,C9
51,H5
13,DJ
12,H3
14,D5
15,D10
29,C5
34,S3
38,S4
23,CQ
51,H5
27,D7
33,D6
4,SQ
40,SA
51,H5
30,DA
10,H4
32,CJ
33,D6
47,H10
14,D5
26,HJ
51,H5
5,HK
16,S9
41,S6
24,H8
42,SK
6,CA
14,D5
20,HA
40,SA
14,D5
22,S10
33,D6
19,C3
50,C4
1,C10
20,HA
22,S10
38,S4
2,D9
41,S6
42,SK
46,DK
4,SQ
13,DJ
49,S7
10,H4
7,H2
43,CK
28,D3
17,C2
8,DQ
13,DJ
16,S9
3,S8
5,HK
9,H6
15,D10
14,D5
27,D7
3,S8
16,S9
28,D3
2,D9
9,H6
13,DJ
29,C5
6,CA
10,H4
51,H5
31,C8
10,H4
17,C2
2,D9
15,D10
29,C5
2,D9
4,SQ
39,H7
26,HJ
23,CQ
28,D3
34,S3
45,HQ
21,H9
45,HQ
50,C4
7,H2
9,H6
6,CA
30,DA
51,H5
10,H4
46,DK
14,D5
6,CA
17,C2
37,D2
1,C10
17,C2
35,C6
50,C4
27,D7
35,C6
7,H2
27,D7
33,D6
46,DK
15,D10
10,H4
12,H3
16,S9
7,H2
32,CJ
28,D3
5,HK
49,S7
1,C10
12,H3
13,DJ
4,SQ
14,D5
48,S2
50,C4
32,CJ
21,H9
23,CQ
10,H4
12,H3
26,HJ
3,S8
31,C8
30,DA
31,C8
51,H5
20,HA
24,H8
6,CA
21,H9
23,CQ
37,D2
42,SK
46,DK
12,H3
19,C3
2,D9
39,H7
42,SK
36,D4
14,D5
7,H2
41,S6
37,D2
19,C3
39,H7
44,C9
20,HA
39,H7
48,S2
3,S8
22,S10
36,D4
47,H10
17,C2
35,C6
36,D4
27,D7
51,H5
4,SQ
45,HQ
2,D9
12,H3
41,S6
14,D5
41,S6
7,H2
52,C7
21,H9
43,CK
48,S2
37,D2
11,S5
13,DJ
32,CJ
3,S8
52,C7
26,HJ
21,H9
41,S6
38,S4
27,D7
35,C6
2,D9
10,H4
1,C10
12,H3
19,C3
39,H7
41,S6
25,SJ
6,CA
39,H7
14,D5
40,SA
6,CA
15,D10
28,D3
38,S4
21,H9
35,C6
42,SK
50,C4
19,C3
25,SJ
49,S7
24,H8
51,H5
43,CK
20,HA
37,D2
9,H6
32,CJ
46,DK
49,S7
31,C8
42,SK
17,C2
43,CK
2,D9
21,H9
11,S5
52,C7
25,SJ
26,HJ
48,S2
27,D7
22,S10
41,S6
47,H10
2,D9
46,DK
17,C2
47,H10
1,C10
26,HJ
9,H6
30,DA
39,H7
4,SQ
7,H2
8,DQ
25,SJ
30,DA
22,S10
44,C9
28,D3
14,D5
35,C6
17,C2
22,S10
22,S10
25,SJ
34,S3
31,C8
33,D6
43,CK
40,SA
18,D8
2,D9
8,DQ
39,H7
40,SA
6,CA
2,D9
30,DA
50,C4
25,SJ
35,C6
30,DA
4,SQ
30,DA
34,S3
19,C3
2,D9
21,H9
26,HJ
51,H5
23,CQ
48,S2
2,D9
19,C3
22,S10
16,S9
32,CJ
34,S3
25,SJ
15,D10
48,S2
11,S5
21,H9
23,CQ
22,S10
52,C7
18,D8
20,HA
25,SJ
36,D4
31,C8
40,SA
29,C5
37,D2
39,H7
18,D8
44,C9
10,H4
20,HA
20,HA
38,S4
29,C5
7,H2
26,HJ
34,S3
52,C7
4,SQ
9,H6
36,D4
41,S6
47,H10
5,H9
19,C4
37,SJ
21,D2
35,C9
44,C5
43,H4
45,S2
52,SQ
13,DQ
20,D10
22,SA
24,S6
48,CA
50,H6
1,D4
39,S10
31,D5
38,D8
13,DQ
35,C9
3,HA
31,D5
13,DQ
18,H8
24,S6
6,CJ
32,HK
48,CA
14,D7
52,SQ
1,D4
24,S6
8,HJ
5,H9
13,DQ
25,C10
45,S2
7,DA
28,H10
23,DK
25,C10
46,S7
50,H6
7,DA
29,CK
15,S9
18,H8
8,HJ
17,S4
19,C4
33,H3
3,HA
21,D2
39,S10
41,S3
31,D5
27,HQ
34,C6
49,CQ
35,C9
7,DA
23,DK
5,H9
45,S2
11,SK
8,HJ
18,H8
21,D2
46,S7
46,S7
13,DQ
34,C6
46,S7
29,CK
10,S5
36,C7
44,C5
12,H2
31,D5
9,S8
39,S10
2,D9
27,HQ
45,S2
33,H3
5,H9
50,H6
35,C9
6,CJ
12,H2
24,S6
9,S8
46,S7
25,C10
41,S3
12,H2
41,S3
25,C10
39,S10
2,D9
18,H8
21,D2
49,CQ
44,C5
10,S5
41,S3
14,D7
36,C7
26,D6
35,C9
2,D9
11,SK
17,S4
41,S3
2,D9
19,C4
7,DA
6,CJ
42,H5
41,S3
16,C8
40,C2
32,HK
3,HA
23,DK
26,D6
28,H10
31,D5
20,D10
38,D8
51,C3
17,S4
20,D10
31,D5
37,SJ
46,S7
8,HJ
23,DK
34,C6
7,DA
5,H9
40,C2
44,C5
19,C4
10,S5
11,SK
15,S9
35,C9
20,D10
23,DK
37,SJ
31,D5
7,DA
50,H6
17,S4
32,HK
6,CJ
9,S8
6,CJ
9,S8
25,C10
33,H3
12,H2
5,H9
30,D3
11,SK
8,HJ
51,C3
37,SJ
9,S8
10,S5
43,H4
9,S8
33,H3
44,C5
7,DA
31,D5
13,DQ
45,S2
2,D9
15,S9
16,C8
21,D2
